192094,completed,"Type: <b>Bug</b>

使用一段时间后，会有选中一段文字，使用tab键，直接闪退的问题， 重新启动，再使用一样的操作还是会闪退

VS Code version: Code 1.81.1 (6c3e3dba23e8fadc360aed75ce363ba185c49794, 2023-08-09T22:22:42.175Z)
OS version: Windows_NT x64 10.0.19045
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz (12 x 3192)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: disabled_off<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled|
|Load (avg)|undefined|
|Memory (System)|31.94GB (14.81GB free)|
|Process Argv|--crash-reporter-id 43dcde50-af74-48f2-a285-4c248a9a4f81|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (14)</summary>

Extension|Author (truncated)|Version
---|---|---
latex-workshop|Jam|9.13.4
vsc-python-indent|Kev|1.18.0
vscode-language-pack-zh-hans|MS-|1.81.2023081609
isort|ms-|2023.10.1
python|ms-|2023.14.0
jupyter|ms-|2023.7.1002162226
jupyter-keymap|ms-|1.1.2
jupyter-renderers|ms-|1.0.17
vscode-jupyter-cell-tags|ms-|0.1.8
vscode-jupyter-slideshow|ms-|0.1.5
remote-ssh|ms-|0.102.0
remote-ssh-edit|ms-|0.86.0
cpptools|ms-|1.17.5
remote-explorer|ms-|0.4.1


</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vsreu685:30147344
python383cf:30185419
vspor879:30202332
vspor708:30202333
vspor363:30204092
vslsvsres303:30308271
vserr242:30382549
pythontb:30283811
vsjup518:30340749
pythonptprofiler:30281270
vshan820:30294714
vstes263:30335439
vscod805:30301674
binariesv615:30325510
bridge0708:30335490
bridge0723:30353136
vsaa593:30376534
pythonvs932:30410667
py29gd2263cf:30792227
vsclangdc:30486549
c4g48928:30535728
dsvsc012cf:30540253
pynewext54:30695312
azure-dev_surveyone:30548225
vscccc:30803845
3biah626:30602489
f6dab269:30613381
2i9eh265:30646982
showlangstatbar:30737416
pythonfmttext:30731395
fixshowwlkth:30771522
showindicator:30805244
pythongtdpath:30769146
i26e3531:30792625
pythonnosmt12:30797651
pythonidxptcf:30805731
pythonnoceb:30805159
asynctok:30821568
dsvsc013:30795093
dsvsc014:30804076
diffeditorv1:30821571

```

</details>

<!-- generated by issue reporter -->",info-needed:*english-please:translation-required-chinese-simplified,闪退,2023-09-04T03:56:54Z,closed
192093,not_planned,"Type: <b>Bug</b>

vue  API引入，有时候会整合一个import，有时候会分成不同的import引入，强迫症很难受

VS Code version: Code 1.81.1 (6c3e3dba23e8fadc360aed75ce363ba185c49794, 2023-08-09T22:22:42.175Z)
OS version: Windows_NT x64 10.0.22621
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|12th Gen Intel(R) Core(TM) i9-12900H (20 x 2918)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: disabled_off<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled|
|Load (avg)|undefined|
|Memory (System)|15.69GB (3.22GB free)|
|Process Argv|--extensions-dir D:\\vscode\\extensions --crash-reporter-id ebede0d6-28a2-4276-92f7-4f0bc7fd7889|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (13)</summary>

Extension|Author (truncated)|Version
---|---|---
npm-intellisense|chr|1.4.4
gitlens|eam|14.2.1
prettier-vscode|esb|10.1.0
auto-close-tag|for|0.5.14
auto-rename-tag|for|0.1.10
vscode-language-pack-zh-hans|MS-|1.81.2023081609
material-icon-theme|PKi|4.30.1
LiveServer|rit|5.7.9
vue-vscode-snippets|sdr|3.1.1
vscode-nes|tai|0.1.0
open-in-browser|tec|2.0.0
volar|Vue|1.8.8
vscode-typescript-vue-plugin|Vue|1.8.8


</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vsreu685:30147344
python383:30185418
vspor879:30202332
vspor708:30202333
vspor363:30204092
vswsl492cf:30256860
vslsvsres303:30308271
vserr242cf:30382550
pythontb:30283811
vsjup518:30340749
pythonptprofiler:30281270
vshan820:30294714
vstes263cf:30335440
vscoreces:30445986
vscod805cf:30301675
binariesv615:30325510
bridge0708:30335490
bridge0723:30353136
vsaa593cf:30376535
pythonvs932:30410667
py29gd2263:30792226
vsclangdc:30486549
c4g48928:30535728
dsvsc012:30540252
pynewext54:30695312
azure-dev_surveyone:30548225
vscccc:30803845
3biah626:30602489
89544117:30613380
showlangstatbar:30737416
pythonfmttext:30731395
fixshowwlkth:30771522
showindicator:30805244
pythongtdpath:30769146
i26e3531:30792625
pythonnosmt12:30797651
pythonidxptcf:30805731
pythonnoceb:30805159
synctok:30821570
dsvsc013:30795093
dsvsc014:30804076
diffeditorv2:30821572
dsvsc015:30823817

```

</details>

<!-- generated by issue reporter -->",info-needed:*caused-by-extension:*english-please:translation-required-chinese-simplified,import引入bug,2023-09-04T03:22:16Z,closed
192015,not_planned,"
Type: <b>Bug</b>

Bonjour, je ne voit plus le typage typescript au survol avec ma sourie...

VS Code version: Code 1.81.1 (Universal) (6c3e3dba23e8fadc360aed75ce363ba185c49794, 2023-08-09T22:20:33.924Z)
OS version: Darwin arm64 21.3.0
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Apple M1 (8 x 24)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: disabled_off<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>metal: disabled_off<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled|
|Load (avg)|1, 2, 2|
|Memory (System)|8.00GB (0.07GB free)|
|Process Argv|--crash-reporter-id dae5e06a-1351-41f5-a623-38d907b8fa2b|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (28)</summary>

Extension|Author (truncated)|Version
---|---|---
markdown-mermaid|bie|1.19.0
vscode-eslint|dba|2.4.2
es7-react-js-snippets|dsz|4.4.3
prettier-vscode|esb|10.1.0
pip-packages|etm|0.4.3
auto-rename-tag|for|0.1.10
codespaces|Git|1.15.0
live-sass|gle|6.1.1
vscode-cdnjs|Jak|0.19.0
svg|joc|1.5.3
solidity|Jua|0.0.165
git-graph|mhu|1.30.0
vscode-language-pack-fr|MS-|1.81.2023081609
isort|ms-|2023.10.1
python|ms-|2023.14.0
color-highlight|nau|2.5.0
vetur|oct|0.37.3
nodejs-snippets|piy|0.0.2
material-icon-theme|PKi|4.30.1
vscode-thunder-client|ran|2.11.1
LiveServer|rit|5.7.9
pip-manager|sli|1.1.3
sass-indented|syl|1.8.27
pdf|tom|1.2.2
errorlens|use|3.13.0
volar|Vue|1.8.8
JavaScriptSnippets|xab|1.8.0
material-theme|zhu|3.16.0


</details><details>
<summary>A/B Experiments</summary>

```
vsliv368cf:30146710
vsreu685:30147344
python383cf:30185419
vspor879:30202332
vspor708:30202333
vspor363:30204092
vslsvsres303:30308271
vserr242cf:30382550
pythontb:30283811
vsjup518:30340749
pythonptprofiler:30281270
vsdfh931:30280409
vshan820:30294714
vstes263:30335439
vscorecescf:30445987
vscod805cf:30301675
binariesv615:30325510
bridge0708:30335490
bridge0723:30353136
vsaa593cf:30376535
pythonvs932:30410667
py29gd2263:30792226
vsclangdc:30486549
c4g48928:30535728
dsvsc012cf:30540253
pynewext54:30695312
azure-dev_surveyone:30548225
vscccc:30803845
282f8724:30602487
89544117:30613380
showlangstatbar:30737416
962ge761:30823813
pythonfmttext:30731395
fixshowwlkth:30771522
showindicator:30805244
pythongtdpath:30769146
i26e3531:30792625
pythonnosmt12:30797651
pythonidxpt:30805730
pythonnoceb:30805159
dsvsc013:30795093
dsvsc014:30804076
diffeditorv1:30821571

```

</details>

<!-- generated by issue reporter -->",info-needed:*english-please:translation-required-french,Typage typescript,2023-09-01T19:15:18Z,closed
191699,completed,"Meu vscode fica com linhas e grandes manchas brancas quando eu escrevo ou fico muito tempo parado com o mouse, eu já tentei reinstalar mas não funcionou.
Obrigado
fico no aguardo da resposta.

Versão do código VS: Código 1.81.1 ( https://github.com/microsoft/vscode/commit/6c3e3dba23e8fadc360aed75ce363ba185c49794 , 2023-08-09T22:22:42.175Z)
Versão do sistema operacional: Windows_NT x64 10.0.22621
![Captura de tela 2023-08-29 164907](https://github.com/microsoft/vscode/assets/136478720/4e0715a5-12b3-4819-90ce-c7587a770499)
",info-needed:*english-please:translation-required-portuguese-brazil, vscode fica com linhas e grandes manchas brancas,2023-08-29T19:53:24Z,closed
191554,not_planned,"Type: <b>Bug</b>

el problema que tengo es que no me deja actualizar las extensiones por qué me dice que la hubo un error, que no es segura la conexión de mi casa. también me sale un cartelito de error de ssl. tampoco me deja actualizar el vsc por esos mismos problemas de conexión insegura.

VS Code version: Code 1.78.2 (b3e4e68a0bc097f0ae7907b217c1119af9e03435, 2023-05-10T15:00:40.428Z)
OS version: Darwin arm64 22.6.0
Modes:
Sandboxed: No

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Apple M1 (8 x 24)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: disabled_off<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>metal: disabled_off<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled|
|Load (avg)|5, 4, 8|
|Memory (System)|8.00GB (0.04GB free)|
|Process Argv|--crash-reporter-id 86d8a969-d646-4f6f-bae9-38677148685e --crash-reporter-id 86d8a969-d646-4f6f-bae9-38677148685e|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (68)</summary>

Extension|Author (truncated)|Version
---|---|---
aws-toolkit-vscode|ama|1.86.0
ng-template|Ang|16.1.8
vscode-django|bat|1.10.0
django-snippets|bib|1.1.1
vscode-intelephense-client|bme|1.9.5
dart-code|Dar|3.66.0
flutter|Dar|3.66.0
vscode-eslint|dba|2.4.2
jquerysnippets|don|0.0.1
es7-react-js-snippets|dsz|4.4.3
gitlens|eam|14.0.1
vscode-html-css|ecm|1.13.1
prettier-vscode|esb|9.19.0
auto-rename-tag|for|0.1.10
code-runner|for|0.12.0
vscode-mysql|for|0.4.1
vscode-graphql|Gra|0.8.7
vscode-graphql-syntax|Gra|1.2.2
rest-client|hum|0.25.1
Angular2|joh|16.0.1
vsc-python-indent|Kev|1.18.0
fluent-ui-vscode|lea|3.9.0
latino-vscode|Mel|1.1.0
Angular-BeastCode|Mik|10.0.3
mongodb-vscode|mon|1.0.1
vscode-docker|ms-|1.25.1
vscode-language-pack-es|MS-|1.78.2023051009
vscode-kubernetes-tools|ms-|1.3.13
data-workspace-vscode|ms-|0.5.0
mssql|ms-|1.19.1
sql-bindings-vscode|ms-|0.4.0
sql-database-projects-vscode|ms-|1.1.1
black-formatter|ms-|2023.4.1
flake8|ms-|2023.4.0
isort|ms-|2022.8.0
pylint|ms-|2023.4.0
python|ms-|2023.8.0
vscode-pylance|ms-|2023.6.40
jupyter|ms-|2023.4.1011241018
jupyter-keymap|ms-|1.1.0
jupyter-renderers|ms-|1.0.15
vscode-jupyter-cell-tags|ms-|0.1.8
vscode-jupyter-slideshow|ms-|0.1.5
remote-containers|ms-|0.295.0
vscode-typescript-next|ms-|5.2.20230630
vscode-react-native|msj|1.11.0
autodocstring|njp|0.6.1
material-icon-theme|PKi|4.28.0
vscode-thunder-client|ran|2.8.3
java|red|1.19.0
LiveServer|rit|5.7.9
glassit|s-n|0.2.6
html5-boilerplate|sid|1.1.1
indenticator|Sir|0.7.0
tabnine-vscode|Tab|3.6.62
open-in-browser|tec|2.0.0
bootstrap4-vscode|the|6.1.0
intellicode-api-usage-examples|Vis|0.2.7
vscodeintellicode|Vis|1.2.30
vscode-java-debug|vsc|0.51.0
vscode-java-dependency|vsc|0.23.0
vscode-java-pack|vsc|0.25.11
vscode-maven|vsc|0.41.0
JavaScriptSnippets|xab|1.8.0
php-debug|xde|1.32.1
php-pack|xde|1.0.3
material-theme|zhu|3.15.17
html-css-class-completion|Zig|1.20.0

(7 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368cf:30146710
vsreu685:30147344
python383:30185418
vspor879:30202332
vspor708:30202333
vspor363:30204092
vslsvsres303:30308271
vserr242cf:30382550
pythontb:30283811
vsjup518:30340749
pythonptprofiler:30281270
vshan820:30294714
vstes263:30335439
vscod805:30301674
binariesv615:30325510
bridge0708:30335490
bridge0723:30353136
vsaa593cf:30376535
pythonvs932:30410667
py29gd2263cf:30792227
vsclangdf:30486550
c4g48928:30535728
dsvsc012:30540252
pynewext54:30695312
azure-dev_surveyone:30548225
vscccc:30803845
3biah626:30602489
f6dab269:30613381
a9j8j154:30646983
showlangstatbar:30737416
pythonfmttext:30731395
fixshowwlkth:30771522
showindicator:30805244
pythongtdpath:30769146
i26e3531:30792625
gsofa:30804715
pythonnosmt12:30797651
pythonidxpt:30805730
pythonnoceb:30805159
dsvsc013:30795093
dsvsc014:30804076
diffeditorv2:30821572

```

</details>

<!-- generated by issue reporter -->",info-needed:*english-please:translation-required-spanish:triage-needed,"conexion ""no segura""",2023-08-29T04:19:01Z,closed
191468,not_planned,"Type: <b>Bug</b>

Preciso saber como redefinir as configurações de fábrica pois minha tecla Enter não funciona independete do PC quando sync com meu GITHUB

VS Code version: Code 1.80.1 (74f6148eb9ea00507ec113ec51c489d6ffb4b771, 2023-07-12T17:22:07.651Z)
OS version: Windows_NT x64 10.0.19045
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz (4 x 3600)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: disabled_off<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled|
|Load (avg)|undefined|
|Memory (System)|11.89GB (3.95GB free)|
|Process Argv|--crash-reporter-id f93df1d6-7517-4c6a-afad-b71fdb206b05|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (35)</summary>

Extension|Author (truncated)|Version
---|---|---
Bookmarks|ale|13.4.1
blackbox|Bla|1.0.88
vscode-eslint|dba|2.4.2
vscode-styled-components|die|0.1.33
python-preview|don|0.0.4
gitlens|eam|14.2.1
auto-close-tag|for|0.5.14
auto-complete-tag|for|0.1.0
auto-rename-tag|for|0.1.10
pythonsnippets|frh|1.0.2
vscode-test-explorer|hbe|2.21.1
beautify|Hoo|1.5.0
vsc-python-indent|Kev|1.18.0
vs-color-picker|lih|1.0.0
vscode-python-test-adapter|lit|0.7.1
theme-monokai-pro-vscode|mon|1.2.1
vscode-language-pack-pt-BR|MS-|1.80.2023071209
vscode-dotnet-runtime|ms-|1.7.1
python|ms-|2023.14.0
vscode-pylance|ms-|2023.8.40
jupyter|ms-|2023.6.1101941928
jupyter-keymap|ms-|1.1.2
jupyter-renderers|ms-|1.0.17
test-adapter-converter|ms-|0.1.8
color-highlight|nau|2.5.0
indent-rainbow|ode|8.3.1
LiveServer|rit|5.7.9
autoimport|ste|1.5.4
tabnine-vscode|Tab|3.8.4
intellicode-api-usage-examples|Vis|0.2.8
vscodeintellicode|Vis|1.2.30
vscodeintellicode-completions|Vis|1.0.22
vscodeintellicode-insiders|Vis|1.1.10
vscode-icons|vsc|12.5.0
html-css-class-completion|Zig|1.20.0

(1 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368cf:30146710
vsreu685:30147344
python383cf:30185419
vspor879:30202332
vspor708:30202333
vspor363:30204092
vslsvsres303:30308271
vserr242cf:30382550
pythontb:30283811
vsjup518:30340749
pythonptprofiler:30281270
vshan820:30294714
vstes263cf:30335440
vscod805:30301674
binariesv615:30325510
bridge0708:30335490
bridge0723:30353136
vsaa593cf:30376535
pythonvs932:30410667
py29gd2263cf:30792227
vsclangdc:30486549
c4g48928:30535728
dsvsc012cf:30540253
pynewext54:30695312
azure-dev_surveyone:30548225
vscccc:30803845
282f8724:30602487
89544117:30613380
showlangstatbar:30737416
pythonfmttext:30731395
fixshowwlkth:30771522
showindicator:30805244
pythongtdpath:30769146
i26e3531:30792625
gsofa:30804715
pythonnosmt12:30797651
pythonidxptcf:30805731
pythonnoceb:30805159
asynctok:30821568
dsvsc013:30795093
dsvsc014:30804076
diffeditorv1:30821571

```

</details>

<!-- generated by issue reporter -->
```[tasklist]
### Tasks
```
",info-needed:*english-please:translation-required-portuguese-brazil,Enter não funcionaaaa,2023-08-28T14:45:24Z,closed
191466,not_planned,"Type: <b>Bug</b>

Só estou conseguindo executar o código pelo terminal dedicado. 
Se eu fizer alguma alteração no código o sistema não atualiza e roda sempre o primeiro código. Ja desinstalei e reinstalei varias vezes. 
PT BR brasil. 

VS Code version: Code 1.81.1 (6c3e3dba23e8fadc360aed75ce363ba185c49794, 2023-08-09T22:22:42.175Z)
OS version: Windows_NT x64 10.0.19045
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz (8 x 1190)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: disabled_off<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled|
|Load (avg)|undefined|
|Memory (System)|7.80GB (1.73GB free)|
|Process Argv|--crash-reporter-id 607e7100-6476-4e2a-a7bd-2dcaf645b397|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (6)</summary>

Extension|Author (truncated)|Version
---|---|---
code-runner|for|0.12.0
vscode-pull-request-github|Git|0.70.0
vscode-language-pack-pt-BR|MS-|1.81.2023081609
python|ms-|2023.14.0
vscode-pylance|ms-|2023.8.40
material-icon-theme|PKi|4.30.0

(1 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vsreu685:30147344
python383:30185418
vspor879:30202332
vspor708:30202333
vspor363:30204092
vswsl492:30256859
vslsvsres303:30308271
vserr242:30382549
pythontb:30283811
vsjup518:30340749
pythonptprofiler:30281270
vshan820:30294714
vstes263:30335439
vscod805:30301674
binariesv615:30325510
bridge0708:30335490
bridge0723:30353136
vsaa593:30376534
pythonvs932:30410667
vsclangdf:30486550
c4g48928:30535728
dsvsc012:30540252
pynewext54:30695312
azure-dev_surveyone:30548225
vscccc:30803845
282f8724:30602487
89544117:30613380
showlangstatbar:30737416
pythonfmttext:30731395
fixshowwlkth:30771522
showindicator:30805244
pythongtdpath:30769146
i26e3531:30792625
gsofb:30804716
pythonnosmt12:30797651
pythonidxptcf:30805731
pythonnoceb:30805159
dsvsc013:30795093
dsvsc014:30804076
diffeditorv2:30821572

```

</details>

<!-- generated by issue reporter -->",info-needed:*english-please:translation-required-portuguese-brazil,nao consigo executar o código no run code. ,2023-08-28T14:22:56Z,closed
191461,completed,"
Type: <b>Bug</b>

Зайти в справку, нет кнопки проверки обновлений

VS Code version: Code 1.70.0 (da76f93349a72022ca4670c1b84860304616aaa2, 2022-08-04T04:38:16.462Z)
OS version: Windows_NT x64 6.1.7601
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz (4 x 3100)|
|GPU Status|2d_canvas: unavailable_software<br>canvas_oop_rasterization: disabled_off<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: disabled_software<br>multiple_raster_threads: enabled_on<br>opengl: disabled_off<br>rasterization: disabled_software<br>raw_draw: disabled_off_ok<br>skia_renderer: enabled_on<br>video_decode: disabled_software<br>video_encode: disabled_software<br>vulkan: disabled_off<br>webgl: unavailable_software<br>webgl2: unavailable_software|
|Load (avg)|undefined|
|Memory (System)|7.95GB (1.69GB free)|
|Process Argv|--crash-reporter-id 0608cf3c-6567-49b0-ac59-913d9373d3a9|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (27)</summary>

Extension|Author (truncated)|Version
---|---|---
All-Autocomplete|Ati|0.0.26
emojisense|bie|0.9.1
path-intellisense|chr|2.8.4
vscode-eslint|dba|2.4.2
EditorConfig|Edi|0.16.4
prettier-vscode|esb|10.1.0
mithril-emmet|Fal|0.7.7
auto-close-tag|for|0.5.14
auto-complete-tag|for|0.1.0
auto-rename-tag|for|0.1.10
code-runner|for|0.12.0
path-autocomplete|ion|1.24.1
vscode-env|Iro|0.1.0
easy-less|mrc|2.0.0
vscode-language-pack-ru|MS-|1.70.8170926
material-icon-theme|PKi|4.30.0
vscode-css-peek|pra|4.4.1
prisma|Pri|5.2.0
vscode-thunder-client|ran|2.4.3
LiveServer|rit|5.7.9
vscode-multiclip|sle|0.1.5
sass-indented|syl|1.8.27
vscode-icons|vsc|12.5.0
vscode-import-cost|wix|3.3.0
JavaScriptSnippets|xab|1.8.0
ReactSnippets|xab|2.4.0
html-css-class-completion|Zig|1.20.0

(1 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vsreu685:30147344
python383cf:30185419
vspor879:30202332
vspor708:30202333
vspor363:30204092
vswsl492cf:30256860
vslsvsres303:30308271
vserr242cf:30382550
pythontb:30283811
vsjup518:30340749
pythonptprofiler:30281270
vsdfh931:30280409
vshan820:30294714
vstes263:30335439
vscorecescf:30445987
vscod805:30301674
binariesv615:30325510
bridge0708:30335490
bridge0723:30353136
vsaa593cf:30376535
pythonvs932:30410667
py29gd2263cf:30792227
vsclangdc:30486549
c4g48928:30535728
dsvsc012cf:30540253
pynewext54:30695312
azure-dev_surveyone:30548225
2e4cg342:30602488
89544117:30613380
2i9eh265:30646982
showlangstatbar:30737416
pythonfmttext:30731395
fixshowwlkth:30771522
showindicator:30805244
pythongtdpath:30769146
i26e3531:30792625
gsofa:30804715
pythonnosmt12:30797651
pythonidxptcf:30805731
pythonnoceb:30805159
asynctok:30821568
dsvsc013:30795093
dsvsc014:30804076
diffeditorv2:30821572

```

</details>

<!-- generated by issue reporter -->",info-needed:*english-please:translation-required-russian,Нет кнопки проверки обновлений в меню Справка,2023-08-28T14:06:16Z,closed
191425,not_planned,"Type: <b>Feature Request</b>

Ao entrar no Visual e criar um arquivo novo aparecia uma mensagem para selecionar o tipo de arquivo a ser feito (Java, C, C#, Python...), porém essa informação não aparece mais pra mim. Poderia verificar/explicar como ativá-la novamente? Ou somaente reinstalando o programa? Aguardo retorno.

VS Code version: Code 1.81.1 (6c3e3dba23e8fadc360aed75ce363ba185c49794, 2023-08-09T22:22:42.175Z)
OS version: Windows_NT x64 10.0.22621
Modes:


<!-- generated by issue reporter -->",info-needed:*english-please:translation-required-portuguese-brazil,Sugestões para o tipo de arquivo a ser feito,2023-08-27T21:39:18Z,closed
191351,not_planned,"**ADD** ISSUE DESCRIPTION HERE
每当我长按代码想唤出菜单，我的屏幕键盘都会马上出现，然后右键菜单就会消失。我的操作系统是Android 10，我的浏览器是Edge 115.0.1901.189。
Version: 1.81.1
Commit: 6c3e3dba23e8fadc360aed75ce363ba185c49794
User Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 EdgA/115.0.1901.189
Embedder: vscode.dev

<!-- generated by web issue reporter -->",info-needed:editor-input:*english-please:translation-required-chinese-simplified,屏幕键盘自动弹出导致无法唤起右键菜单,2023-08-26T02:23:56Z,closed
191296,not_planned,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- 🕮 Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- 🔎 Search existing issues to avoid creating duplicates. -->
<!-- 🧪 Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- 💡 Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- 🔧 Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes/No

<!-- 🪓 If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- 📣 Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->
- VS Code Version: 
- OS Version: 

Steps to Reproduce:

1. 
2. 
",info-needed:*english-please:translation-required-chinese-simplified,调试 node 默认进入了 运行和调试,2023-08-25T08:57:07Z,closed
191295,completed,,info-needed:*english-please:translation-required-chinese-simplified:triage-needed,OpenABC-IDE,2023-08-25T08:42:20Z,closed
191291,completed,,info-needed:*english-please:translation-required-chinese-simplified,丢人呀,2023-08-25T07:27:15Z,closed
191284,not_planned,Peace & Love,info-needed:*english-please:translation-required-chinese-simplified,Peace & Love,2023-08-25T06:34:48Z,closed
191277,completed,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- 🕮 Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- 🔎 Search existing issues to avoid creating duplicates. -->
<!-- 🧪 Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- 💡 Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- 🔧 Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes/No

<!-- 🪓 If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- 📣 Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->
- VS Code Version: 
- OS Version: 

Steps to Reproduce:

1. 
2. 
",info-needed:*english-please:translation-required-chinese-simplified,CEC-IDE可以免疫核污染吗,2023-08-25T03:46:37Z,closed
